Date,USDSGD Curncy
2001-07-05,1.8255
2001-07-06,1.8266
2001-07-09,1.828
2001-07-10,1.8353
2001-07-11,1.8349
2001-07-12,1.834
2001-07-13,1.8373
2001-07-16,1.8363
2001-07-17,1.8334
2001-07-18,1.83
2001-07-19,1.8245
2001-07-20,1.8241
2001-07-23,1.8259
2001-07-24,1.8178
2001-07-25,1.8166
2001-07-26,1.8028
2001-07-27,1.7945
2001-07-30,1.8055
2001-07-31,1.803
2001-08-01,1.8041
2001-08-02,1.7803
2001-08-03,1.777
2001-08-06,1.7819
2001-08-07,1.7789
2001-08-08,1.7767
2001-08-09,1.7645
2001-08-10,1.7601
2001-08-13,1.7573
2001-08-14,1.7573
2001-08-15,1.7455
2001-08-16,1.7472
2001-08-17,1.7506
2001-08-20,1.7586
2001-08-21,1.7525
2001-08-22,1.7535
2001-08-23,1.754
2001-08-24,1.747
2001-08-27,1.7478
2001-08-28,1.7524
2001-08-29,1.749
2001-08-30,1.7473
2001-08-31,1.7403
2001-09-03,1.7395
2001-09-04,1.7465
2001-09-05,1.751
2001-09-06,1.7503
2001-09-07,1.746
2001-09-10,1.7499
2001-09-11,1.7502
2001-09-12,1.7375
2001-09-13,1.7375
2001-09-14,1.7325
2001-09-17,1.7335
2001-09-18,1.7333
2001-09-19,1.7406
2001-09-20,1.7375
2001-09-21,1.7458
2001-09-24,1.7709
2001-09-25,1.7727
2001-09-26,1.7675
2001-09-27,1.7645
2001-09-28,1.7653
2001-10-01,1.7695
2001-10-02,1.7785
2001-10-03,1.776
2001-10-04,1.7787
2001-10-05,1.788
2001-10-08,1.7952
2001-10-09,1.8033
2001-10-10,1.8134
2001-10-11,1.818
2001-10-12,1.8173
2001-10-15,1.8104
2001-10-16,1.8173
2001-10-17,1.8167
2001-10-18,1.82
2001-10-19,1.8235
2001-10-22,1.8285
2001-10-23,1.8258
2001-10-24,1.8275
2001-10-25,1.823
2001-10-26,1.8275
2001-10-29,1.829
2001-10-30,1.8235
2001-10-31,1.8235
2001-11-01,1.8285
2001-11-02,1.8233
2001-11-05,1.8208
2001-11-06,1.8175
2001-11-07,1.8123
2001-11-08,1.8166
2001-11-09,1.8223
2001-11-12,1.8225
2001-11-13,1.8264
2001-11-14,1.8255
2001-11-15,1.8329
2001-11-16,1.8354
2001-11-19,1.841
2001-11-20,1.8364
2001-11-21,1.8369
2001-11-22,1.8411
2001-11-23,1.8375
2001-11-26,1.833
2001-11-27,1.8319
2001-11-28,1.8315
2001-11-29,1.833
2001-11-30,1.8314
2001-12-03,1.8375
2001-12-04,1.8365
2001-12-05,1.8345
2001-12-06,1.8283
2001-12-07,1.8333
2001-12-10,1.8328
2001-12-11,1.832
2001-12-12,1.83
2001-12-13,1.8299
2001-12-14,1.8364
2001-12-17,1.8376
2001-12-18,1.8371
2001-12-19,1.8318
2001-12-20,1.8369
2001-12-21,1.837
2001-12-24,1.84
2001-12-25,1.84
2001-12-26,1.848
2001-12-27,1.8555
2001-12-28,1.8495
2001-12-31,1.8455
2002-01-01,1.8473
2002-01-02,1.852
2002-01-03,1.8488
2002-01-04,1.8438
2002-01-07,1.8441
2002-01-08,1.8486
2002-01-09,1.8478
2002-01-10,1.8452
2002-01-11,1.8415
2002-01-14,1.8343
2002-01-15,1.827
2002-01-16,1.8318
2002-01-17,1.8336
2002-01-18,1.8343
2002-01-21,1.8329
2002-01-22,1.8409
2002-01-23,1.8399
2002-01-24,1.8395
2002-01-25,1.8334
2002-01-28,1.8336
2002-01-29,1.8345
2002-01-30,1.8348
2002-01-31,1.8378
2002-02-01,1.8333
2002-02-04,1.8326
2002-02-05,1.8354
2002-02-06,1.8315
2002-02-07,1.8308
2002-02-08,1.8331
2002-02-11,1.8312
2002-02-12,1.8297
2002-02-13,1.8307
2002-02-14,1.8195
2002-02-15,1.8246
2002-02-18,1.8285
2002-02-19,1.8294
2002-02-20,1.8286
2002-02-21,1.8308
2002-02-22,1.8322
2002-02-25,1.8313
2002-02-26,1.8348
2002-02-27,1.8363
2002-02-28,1.8314
2002-03-01,1.8324
2002-03-04,1.8267
2002-03-05,1.8243
2002-03-06,1.824
2002-03-07,1.8173
2002-03-08,1.8218
2002-03-11,1.8195
2002-03-12,1.8208
2002-03-13,1.8245
2002-03-14,1.8226
2002-03-15,1.8213
2002-03-18,1.8271
2002-03-19,1.8285
2002-03-20,1.8275
2002-03-21,1.8287
2002-03-22,1.8337
2002-03-25,1.8398
2002-03-26,1.8501
2002-03-27,1.8426
2002-03-28,1.8433
2002-03-29,1.8432
2002-04-01,1.8472
2002-04-02,1.8469
2002-04-03,1.8419
2002-04-04,1.8417
2002-04-05,1.8355
2002-04-08,1.8352
2002-04-09,1.8358
2002-04-10,1.8347
2002-04-11,1.8364
2002-04-12,1.8346
2002-04-15,1.835
2002-04-16,1.8336
2002-04-17,1.8288
2002-04-18,1.8246
2002-04-19,1.8211
2002-04-22,1.8156
2002-04-23,1.8191
2002-04-24,1.8166
2002-04-25,1.8115
2002-04-26,1.8041
2002-04-29,1.8083
2002-04-30,1.8158
2002-05-01,1.8075
2002-05-02,1.8114
2002-05-03,1.8044
2002-05-06,1.8011
2002-05-07,1.8078
2002-05-08,1.8103
2002-05-09,1.809
2002-05-10,1.8032
2002-05-13,1.8025
2002-05-14,1.8088
2002-05-15,1.8032
2002-05-16,1.8059
2002-05-17,1.7961
2002-05-20,1.7888
2002-05-21,1.7897
2002-05-22,1.7931
2002-05-23,1.8011
2002-05-24,1.7986
2002-05-27,1.7951
2002-05-28,1.7935
2002-05-29,1.793
2002-05-30,1.7857
2002-05-31,1.7879
2002-06-03,1.7865
2002-06-04,1.788
2002-06-05,1.7957
2002-06-06,1.7954
2002-06-07,1.7926
2002-06-10,1.791
2002-06-11,1.7906
2002-06-12,1.7861
2002-06-13,1.7861
2002-06-14,1.7886
2002-06-17,1.7885
2002-06-18,1.7931
2002-06-19,1.7855
2002-06-20,1.7786
2002-06-21,1.7734
2002-06-24,1.7681
2002-06-25,1.7686
2002-06-26,1.7666
2002-06-27,1.7674
2002-06-28,1.7672
2002-07-01,1.769
2002-07-02,1.7715
2002-07-03,1.7682
2002-07-04,1.7702
2002-07-05,1.7715
2002-07-08,1.7604
2002-07-09,1.7555
2002-07-10,1.7512
2002-07-11,1.7473
2002-07-12,1.745
2002-07-15,1.739
2002-07-16,1.7387
2002-07-17,1.7393
2002-07-18,1.738
2002-07-19,1.733
2002-07-22,1.7338
2002-07-23,1.7465
2002-07-24,1.743
2002-07-25,1.7418
2002-07-26,1.7623
2002-07-29,1.7687
2002-07-30,1.7665
2002-07-31,1.7635
2002-08-01,1.7581
2002-08-02,1.7497
2002-08-05,1.7575
2002-08-06,1.7714
2002-08-07,1.7633
2002-08-08,1.7713
2002-08-09,1.7635
2002-08-12,1.7588
2002-08-13,1.7573
2002-08-14,1.7492
2002-08-15,1.7463
2002-08-16,1.7467
2002-08-19,1.7513
2002-08-20,1.749
2002-08-21,1.749
2002-08-22,1.7588
2002-08-23,1.7553
2002-08-26,1.7577
2002-08-27,1.748
2002-08-28,1.7493
2002-08-29,1.7498
2002-08-30,1.7498
2002-09-02,1.7485
2002-09-03,1.7458
2002-09-04,1.7478
2002-09-05,1.7477
2002-09-06,1.7499
2002-09-09,1.7498
2002-09-10,1.7579
2002-09-11,1.7588
2002-09-12,1.7613
2002-09-13,1.7734
2002-09-16,1.7807
2002-09-17,1.7762
2002-09-18,1.7738
2002-09-19,1.7695
2002-09-20,1.7786
2002-09-23,1.7809
2002-09-24,1.7808
2002-09-25,1.7846
2002-09-26,1.7845
2002-09-27,1.7793
2002-09-30,1.7793
2002-10-01,1.788
2002-10-02,1.784
2002-10-03,1.7825
2002-10-04,1.7829
2002-10-07,1.7913
2002-10-08,1.7879
2002-10-09,1.7865
2002-10-10,1.793
2002-10-11,1.7937
2002-10-14,1.7999
2002-10-15,1.8031
2002-10-16,1.79
2002-10-17,1.7855
2002-10-18,1.7913
2002-10-21,1.785
2002-10-22,1.7834
2002-10-23,1.7825
2002-10-24,1.782
2002-10-25,1.7741
2002-10-28,1.7746
2002-10-29,1.768
2002-10-30,1.7725
2002-10-31,1.768
2002-11-01,1.763
2002-11-04,1.7625
2002-11-05,1.7576
2002-11-06,1.764
2002-11-07,1.7626
2002-11-08,1.7586
2002-11-11,1.7615
2002-11-12,1.764
2002-11-13,1.7663
2002-11-14,1.7613
2002-11-15,1.7629
2002-11-18,1.7623
2002-11-19,1.7684
2002-11-20,1.7704
2002-11-21,1.7697
2002-11-22,1.7692
2002-11-25,1.7723
2002-11-26,1.7639
2002-11-27,1.7655
2002-11-28,1.7625
2002-11-29,1.7655
2002-12-02,1.7717
2002-12-03,1.7707
2002-12-04,1.7707
2002-12-05,1.7753
2002-12-06,1.7656
2002-12-09,1.7638
2002-12-10,1.7657
2002-12-11,1.7626
2002-12-12,1.7598
2002-12-13,1.7459
2002-12-16,1.748
2002-12-17,1.7482
2002-12-18,1.7458
2002-12-19,1.744
2002-12-20,1.744
2002-12-23,1.7403
2002-12-24,1.7378
2002-12-25,1.7384
2002-12-26,1.7383
2002-12-27,1.7357
2002-12-30,1.7353
2002-12-31,1.7346
2003-01-01,1.7342
2003-01-02,1.7443
2003-01-03,1.7438
2003-01-06,1.7365
2003-01-07,1.7437
2003-01-08,1.7365
2003-01-09,1.74
2003-01-10,1.7383
2003-01-13,1.7365
2003-01-14,1.7313
2003-01-15,1.7335
2003-01-16,1.7316
2003-01-17,1.7327
2003-01-20,1.7305
2003-01-21,1.7343
2003-01-22,1.7322
2003-01-23,1.7318
2003-01-24,1.7246
2003-01-27,1.7307
2003-01-28,1.7338
2003-01-29,1.7307
2003-01-30,1.7384
2003-01-31,1.7393
2003-02-03,1.7428
2003-02-04,1.7375
2003-02-05,1.7414
2003-02-06,1.74
2003-02-07,1.7446
2003-02-10,1.7576
2003-02-11,1.7538
2003-02-12,1.7584
2003-02-13,1.7531
2003-02-14,1.7536
2003-02-17,1.7575
2003-02-18,1.7507
2003-02-19,1.7513
2003-02-20,1.7444
2003-02-21,1.745
2003-02-24,1.7388
2003-02-25,1.7328
2003-02-26,1.7352
2003-02-27,1.7346
2003-02-28,1.7363
2003-03-03,1.7361
2003-03-04,1.7363
2003-03-05,1.732
2003-03-06,1.7358
2003-03-07,1.7353
2003-03-10,1.7363
2003-03-11,1.7387
2003-03-12,1.7476
2003-03-13,1.7518
2003-03-14,1.7578
2003-03-17,1.7642
2003-03-18,1.7655
2003-03-19,1.7719
2003-03-20,1.7667
2003-03-21,1.772
2003-03-24,1.7654
2003-03-25,1.7667
2003-03-26,1.7706
2003-03-27,1.7673
2003-03-28,1.7691
2003-03-31,1.7641
2003-04-01,1.7707
2003-04-02,1.7719
2003-04-03,1.7783
2003-04-04,1.7757
2003-04-07,1.7814
2003-04-08,1.7836
2003-04-09,1.783
2003-04-10,1.7753
2003-04-11,1.7813
2003-04-14,1.7804
2003-04-15,1.7813
2003-04-16,1.7784
2003-04-17,1.7679
2003-04-18,1.768
2003-04-21,1.7719
2003-04-22,1.7787
2003-04-23,1.7787
2003-04-24,1.779
2003-04-25,1.7833
2003-04-28,1.779
2003-04-29,1.7762
2003-04-30,1.7756
2003-05-01,1.7688
2003-05-02,1.772
2003-05-05,1.7626
2003-05-06,1.7411
2003-05-07,1.7388
2003-05-08,1.7401
2003-05-09,1.7419
2003-05-12,1.7328
2003-05-13,1.7361
2003-05-14,1.7307
2003-05-15,1.719
2003-05-16,1.7255
2003-05-19,1.7288
2003-05-20,1.726
2003-05-21,1.7236
2003-05-22,1.7228
2003-05-23,1.7226
2003-05-26,1.7214
2003-05-27,1.7217
2003-05-28,1.7353
2003-05-29,1.7341
2003-05-30,1.7331
2003-06-02,1.7287
2003-06-03,1.7273
2003-06-04,1.7235
2003-06-05,1.7175
2003-06-06,1.7289
2003-06-09,1.7243
2003-06-10,1.7298
2003-06-11,1.7345
2003-06-12,1.7392
2003-06-13,1.7305
2003-06-16,1.7276
2003-06-17,1.7285
2003-06-18,1.7317
2003-06-19,1.7327
2003-06-20,1.738
2003-06-23,1.7389
2003-06-24,1.7409
2003-06-25,1.738
2003-06-26,1.7555
2003-06-27,1.7567
2003-06-30,1.761
2003-07-01,1.7562
2003-07-02,1.7478
2003-07-03,1.7522
2003-07-04,1.7494
2003-07-07,1.7574
2003-07-08,1.7547
2003-07-09,1.7457
2003-07-10,1.752
2003-07-11,1.7561
2003-07-14,1.7552
2003-07-15,1.7582
2003-07-16,1.7572
2003-07-17,1.7624
2003-07-18,1.7599
2003-07-21,1.7594
2003-07-22,1.7574
2003-07-23,1.756
2003-07-24,1.7484
2003-07-25,1.7457
2003-07-28,1.7504
2003-07-29,1.7557
2003-07-30,1.7572
2003-07-31,1.7605
2003-08-01,1.7596
2003-08-04,1.7606
2003-08-05,1.7645
2003-08-06,1.7639
2003-08-07,1.7569
2003-08-08,1.7589
2003-08-11,1.7522
2003-08-12,1.7535
2003-08-13,1.7539
2003-08-14,1.7519
2003-08-15,1.7501
2003-08-18,1.7501
2003-08-19,1.7479
2003-08-20,1.7406
2003-08-21,1.7394
2003-08-22,1.7443
2003-08-25,1.7455
2003-08-26,1.7543
2003-08-27,1.7516
2003-08-28,1.7539
2003-08-29,1.7546
2003-09-01,1.7531
2003-09-02,1.7561
2003-09-03,1.7571
2003-09-04,1.7572
2003-09-05,1.7545
2003-09-08,1.7584
2003-09-09,1.7547
2003-09-10,1.7503
2003-09-11,1.752
2003-09-12,1.7525
2003-09-15,1.7551
2003-09-16,1.7502
2003-09-17,1.7532
2003-09-18,1.7488
2003-09-19,1.7425
2003-09-22,1.7271
2003-09-23,1.7371
2003-09-24,1.7334
2003-09-25,1.7333
2003-09-26,1.7325
2003-09-29,1.7306
2003-09-30,1.7278
2003-10-01,1.7275
2003-10-02,1.7251
2003-10-03,1.7274
2003-10-06,1.7246
2003-10-07,1.7205
2003-10-08,1.723
2003-10-09,1.7248
2003-10-10,1.7221
2003-10-13,1.7234
2003-10-14,1.7331
2003-10-15,1.7405
2003-10-16,1.7396
2003-10-17,1.7376
2003-10-20,1.7467
2003-10-21,1.7402
2003-10-22,1.7336
2003-10-23,1.7436
2003-10-24,1.7416
2003-10-27,1.7438
2003-10-28,1.746
2003-10-29,1.7362
2003-10-30,1.7356
2003-10-31,1.7381
2003-11-03,1.7448
2003-11-04,1.7426
2003-11-05,1.7413
2003-11-06,1.7428
2003-11-07,1.7387
2003-11-10,1.7347
2003-11-11,1.7349
2003-11-12,1.7312
2003-11-13,1.7246
2003-11-14,1.7198
2003-11-17,1.7256
2003-11-18,1.7169
2003-11-19,1.7131
2003-11-20,1.7186
2003-11-21,1.7213
2003-11-24,1.7225
2003-11-25,1.7196
2003-11-26,1.7233
2003-11-27,1.7274
2003-11-28,1.724
2003-12-01,1.7213
2003-12-02,1.7227
2003-12-03,1.7166
2003-12-04,1.7145
2003-12-05,1.7162
2003-12-08,1.7118
2003-12-09,1.7126
2003-12-10,1.7139
2003-12-11,1.7169
2003-12-12,1.7101
2003-12-15,1.7086
2003-12-16,1.7066
2003-12-17,1.7067
2003-12-18,1.7055
2003-12-19,1.709
2003-12-22,1.7092
2003-12-23,1.7082
2003-12-24,1.706
2003-12-25,1.706
2003-12-26,1.7055
2003-12-29,1.7027
2003-12-30,1.7036
2003-12-31,1.6995
2004-01-01,1.7
2004-01-02,1.7007
2004-01-05,1.698
2004-01-06,1.6956
2004-01-07,1.6954
2004-01-08,1.6948
2004-01-09,1.6921
2004-01-12,1.6915
2004-01-13,1.6955
2004-01-14,1.694
2004-01-15,1.697
2004-01-16,1.7026
2004-01-19,1.7093
2004-01-20,1.7091
2004-01-21,1.6985
2004-01-22,1.6925
2004-01-23,1.6954
2004-01-26,1.6964
2004-01-27,1.6953
2004-01-28,1.6957
2004-01-29,1.7036
2004-01-30,1.6932
2004-02-02,1.6943
2004-02-03,1.6929
2004-02-04,1.694
2004-02-05,1.6937
2004-02-06,1.6852
2004-02-09,1.6827
2004-02-10,1.6769
2004-02-11,1.6716
2004-02-12,1.6737
2004-02-13,1.6754
2004-02-16,1.6742
2004-02-17,1.6748
2004-02-18,1.6786
2004-02-19,1.6841
2004-02-20,1.6955
2004-02-23,1.6963
2004-02-24,1.6905
2004-02-25,1.6945
2004-02-26,1.7033
2004-02-27,1.697
2004-03-01,1.703
2004-03-02,1.7086
2004-03-03,1.7109
2004-03-04,1.7162
2004-03-05,1.7134
2004-03-08,1.7043
2004-03-09,1.7085
2004-03-10,1.7128
2004-03-11,1.71
2004-03-12,1.7135
2004-03-15,1.7066
2004-03-16,1.7031
2004-03-17,1.699
2004-03-18,1.6896
2004-03-19,1.6918
2004-03-22,1.6896
2004-03-23,1.6873
2004-03-24,1.6937
2004-03-25,1.6896
2004-03-26,1.6928
2004-03-29,1.6895
2004-03-30,1.6838
2004-03-31,1.6749
2004-04-01,1.6712
2004-04-02,1.6758
2004-04-05,1.6801
2004-04-06,1.6815
2004-04-07,1.6748
2004-04-08,1.6775
2004-04-09,1.6787
2004-04-12,1.6664
2004-04-13,1.6705
2004-04-14,1.6813
2004-04-15,1.6787
2004-04-16,1.6762
2004-04-19,1.6805
2004-04-20,1.6836
2004-04-21,1.6903
2004-04-22,1.6972
2004-04-23,1.6936
2004-04-26,1.6955
2004-04-27,1.6955
2004-04-28,1.6998
2004-04-29,1.7044
2004-04-30,1.7034
2004-05-03,1.7044
2004-05-04,1.6955
2004-05-05,1.6856
2004-05-06,1.6894
2004-05-07,1.7038
2004-05-10,1.7244
2004-05-11,1.7203
2004-05-12,1.7201
2004-05-13,1.7273
2004-05-14,1.7239
2004-05-17,1.7271
2004-05-18,1.7272
2004-05-19,1.7161
2004-05-20,1.7189
2004-05-21,1.714
2004-05-24,1.7165
2004-05-25,1.7106
2004-05-26,1.713
2004-05-27,1.6998
2004-05-28,1.6993
2004-05-31,1.6976
2004-06-01,1.7065
2004-06-02,1.7045
2004-06-03,1.7095
2004-06-04,1.7098
2004-06-07,1.7036
2004-06-08,1.7071
2004-06-09,1.7146
2004-06-10,1.7128
2004-06-11,1.717
2004-06-14,1.7188
2004-06-15,1.7128
2004-06-16,1.7195
2004-06-17,1.7175
2004-06-18,1.7165
2004-06-21,1.7204
2004-06-22,1.7214
2004-06-23,1.7199
2004-06-24,1.7111
2004-06-25,1.7082
2004-06-28,1.7111
2004-06-29,1.7157
2004-06-30,1.7177
2004-07-01,1.7142
2004-07-02,1.7114
2004-07-05,1.716
2004-07-06,1.7163
2004-07-07,1.7075
2004-07-08,1.7075
2004-07-09,1.7021
2004-07-12,1.6958
2004-07-13,1.7009
2004-07-14,1.7028
2004-07-15,1.7071
2004-07-16,1.7003
2004-07-19,1.6999
2004-07-20,1.706
2004-07-21,1.7143
2004-07-22,1.7167
2004-07-23,1.7246
2004-07-26,1.7221
2004-07-27,1.7249
2004-07-28,1.7278
2004-07-29,1.7244
2004-07-30,1.719
2004-08-02,1.7169
2004-08-03,1.7189
2004-08-04,1.7226
2004-08-05,1.724
2004-08-06,1.7172
2004-08-09,1.7161
2004-08-10,1.7154
2004-08-11,1.7122
2004-08-12,1.7155
2004-08-13,1.7134
2004-08-16,1.7141
2004-08-17,1.713
2004-08-18,1.7123
2004-08-19,1.7095
2004-08-20,1.708
2004-08-23,1.7099
2004-08-24,1.7126
2004-08-25,1.7123
2004-08-26,1.7133
2004-08-27,1.7114
2004-08-30,1.714
2004-08-31,1.7106
2004-09-01,1.7065
2004-09-02,1.7025
2004-09-03,1.7035
2004-09-06,1.7049
2004-09-07,1.699
2004-09-08,1.6975
2004-09-09,1.6996
2004-09-10,1.6978
2004-09-13,1.697
2004-09-14,1.6905
2004-09-15,1.6919
2004-09-16,1.6886
2004-09-17,1.6901
2004-09-20,1.6895
2004-09-21,1.6892
2004-09-22,1.6947
2004-09-23,1.6944
2004-09-24,1.6909
2004-09-27,1.6926
2004-09-28,1.6965
2004-09-29,1.6912
2004-09-30,1.684
2004-10-01,1.6818
2004-10-04,1.6872
2004-10-05,1.6846
2004-10-06,1.6914
2004-10-07,1.6899
2004-10-08,1.6817
2004-10-11,1.681
2004-10-12,1.6857
2004-10-13,1.6844
2004-10-14,1.6835
2004-10-15,1.6787
2004-10-18,1.6783
2004-10-19,1.6744
2004-10-20,1.6735
2004-10-21,1.6732
2004-10-22,1.6666
2004-10-25,1.6643
2004-10-26,1.6636
2004-10-27,1.6636
2004-10-28,1.6633
2004-10-29,1.6637
2004-11-01,1.6679
2004-11-02,1.6669
2004-11-03,1.6657
2004-11-04,1.6558
2004-11-05,1.6557
2004-11-08,1.65
2004-11-09,1.6538
2004-11-10,1.658
2004-11-11,1.6566
2004-11-12,1.6535
2004-11-15,1.6511
2004-11-16,1.6503
2004-11-17,1.6458
2004-11-18,1.653
2004-11-19,1.6461
2004-11-22,1.6447
2004-11-23,1.6429
2004-11-24,1.6415
2004-11-25,1.6402
2004-11-26,1.6361
2004-11-29,1.637
2004-11-30,1.6375
2004-12-01,1.6314
2004-12-02,1.6398
2004-12-03,1.6332
2004-12-06,1.6394
2004-12-07,1.6376
2004-12-08,1.6455
2004-12-09,1.6471
2004-12-10,1.6543
2004-12-13,1.6469
2004-12-14,1.6498
2004-12-15,1.6391
2004-12-16,1.6482
2004-12-17,1.6454
2004-12-20,1.6412
2004-12-21,1.6417
2004-12-22,1.6399
2004-12-23,1.6391
2004-12-24,1.6403
2004-12-27,1.6379
2004-12-28,1.6359
2004-12-29,1.6381
2004-12-30,1.6378
2004-12-31,1.6318
2005-01-03,1.6393
2005-01-04,1.6503
2005-01-05,1.6477
2005-01-06,1.6506
2005-01-07,1.6481
2005-01-10,1.6432
2005-01-11,1.6392
2005-01-12,1.6351
2005-01-13,1.6306
2005-01-14,1.6393
2005-01-17,1.6335
2005-01-18,1.6358
2005-01-19,1.6334
2005-01-20,1.6385
2005-01-21,1.6334
2005-01-24,1.6327
2005-01-25,1.6406
2005-01-26,1.6326
2005-01-27,1.6314
2005-01-28,1.6353
2005-01-31,1.6377
2005-02-01,1.6385
2005-02-02,1.6356
2005-02-03,1.638
2005-02-04,1.6345
2005-02-07,1.6418
2005-02-08,1.6475
2005-02-09,1.6469
2005-02-10,1.6523
2005-02-11,1.6498
2005-02-14,1.6393
2005-02-15,1.6375
2005-02-16,1.6414
2005-02-17,1.6401
2005-02-18,1.6391
2005-02-21,1.6379
2005-02-22,1.626
2005-02-23,1.6278
2005-02-24,1.6322
2005-02-25,1.6311
2005-02-28,1.6219
2005-03-01,1.6226
2005-03-02,1.6255
2005-03-03,1.629
2005-03-04,1.6256
2005-03-07,1.6261
2005-03-08,1.6218
2005-03-09,1.6203
2005-03-10,1.6203
2005-03-11,1.6191
2005-03-14,1.6231
2005-03-15,1.6263
2005-03-16,1.6204
2005-03-17,1.6235
2005-03-18,1.6248
2005-03-21,1.6294
2005-03-22,1.6395
2005-03-23,1.6437
2005-03-24,1.6443
2005-03-25,1.6437
2005-03-28,1.6505
2005-03-29,1.6525
2005-03-30,1.6518
2005-03-31,1.6506
2005-04-01,1.6574
2005-04-04,1.6655
2005-04-05,1.6609
2005-04-06,1.6591
2005-04-07,1.6593
2005-04-08,1.6529
2005-04-11,1.6507
2005-04-12,1.6465
2005-04-13,1.6436
2005-04-14,1.655
2005-04-15,1.656
2005-04-18,1.6528
2005-04-19,1.648
2005-04-20,1.646
2005-04-21,1.6486
2005-04-22,1.6473
2005-04-25,1.6465
