Date,KOSPI2 Index
2012-01-05,243.56
2012-01-06,240.57
2012-01-09,238.02
2012-01-10,241.69
2012-01-11,240.83
2012-01-12,243.46
2012-01-13,245.28
2012-01-16,243.1
2012-01-17,247.81
2012-01-18,247.82
2012-01-19,251.27
2012-01-20,256.61
2012-01-25,257.14
2012-01-26,257.52
2012-01-27,258.65
2012-01-30,255.21
2012-01-31,256.9
2012-02-01,257.06
2012-02-02,260.35
2012-02-03,258.53
2012-02-06,258.93
2012-02-07,259.8
2012-02-08,262.94
2012-02-09,264.5
2012-02-10,261.17
2012-02-13,262.75
2012-02-14,262.38
2012-02-15,265.88
2012-02-16,261.89
2012-02-17,265.82
2012-02-20,265.95
2012-02-21,265.89
2012-02-22,266.63
2012-02-23,263.58
2012-02-24,265.2
2012-02-27,261.3
2012-02-28,263.45
2012-02-29,267.13
2012-03-02,267.45
2012-03-05,264.75
2012-03-06,262.85
2012-03-07,260.35
2012-03-08,262.85
2012-03-09,265.62
2012-03-12,263.74
2012-03-13,266.9
2012-03-14,269.85
2012-03-15,269.76
2012-03-16,268.27
2012-03-19,270.27
2012-03-20,269.68
2012-03-21,267.79
2012-03-22,267.98
2012-03-23,267.95
2012-03-26,267.41
2012-03-27,270.71
2012-03-28,269.64
2012-03-29,267.13
2012-03-30,266.58
2012-04-02,268.99
2012-04-03,272.46
2012-04-04,268.33
2012-04-05,269.96
2012-04-06,269.97
2012-04-09,265.88
2012-04-10,265.38
2012-04-12,263.95
2012-04-13,266.86
2012-04-16,264.49
2012-04-17,263.32
2012-04-18,266.22
2012-04-19,265.58
2012-04-20,261.84
2012-04-23,261.66
2012-04-24,260.76
2012-04-25,260.82
2012-04-26,261.51
2012-04-27,263.43
2012-04-30,264.35
2012-05-02,266.61
2012-05-03,266.05
2012-05-04,264.4
2012-05-07,259.73
2012-05-08,261.12
2012-05-09,258.79
2012-05-10,257.89
2012-05-11,254
2012-05-14,254.11
2012-05-15,252.32
2012-05-16,243.93
2012-05-17,244.48
2012-05-18,235.85
2012-05-21,238.62
2012-05-22,242.66
2012-05-23,239.76
2012-05-24,240.51
2012-05-25,241.6
2012-05-29,245.26
2012-05-30,244.68
2012-05-31,244.05
2012-06-01,242.98
2012-06-04,236.3
2012-06-05,238.79
2012-06-07,245.51
2012-06-08,243.69
2012-06-11,248.3
2012-06-12,246.43
2012-06-13,247.08
2012-06-14,248.62
2012-06-15,246.57
2012-06-18,251.37
2012-06-19,251.31
2012-06-20,252.92
2012-06-21,250.46
2012-06-22,244.15
2012-06-25,240.75
2012-06-26,239.68
2012-06-27,239.85
2012-06-28,239.98
2012-06-29,244.9
2012-07-02,244.46
2012-07-03,246.8
2012-07-04,247.76
2012-07-05,247.67
2012-07-06,245.07
2012-07-09,241.73
2012-07-10,240.88
2012-07-11,240.34
2012-07-12,234.66
2012-07-13,238.77
2012-07-16,239.39
2012-07-17,240.19
2012-07-18,236.42
2012-07-19,240.44
2012-07-20,240.35
2012-07-23,235.75
2012-07-24,236.65
2012-07-25,233.49
2012-07-26,235.33
2012-07-27,242.23
2012-07-30,244.58
2012-07-31,250.08
2012-08-01,249.6
2012-08-02,247.9
2012-08-03,244.81
2012-08-06,250.36
2012-08-07,250.39
2012-08-08,252.84
2012-08-09,258.08
2012-08-10,258.91
2012-08-13,256.65
2012-08-14,260.11
2012-08-16,260.08
2012-08-17,258.2
2012-08-20,258.03
2012-08-21,257.5
2012-08-22,256.21
2012-08-23,257.28
2012-08-24,253.73
2012-08-27,252.77
2012-08-28,252.57
2012-08-29,254.22
2012-08-30,250.96
2012-08-31,250.56
2012-09-03,251.23
2012-09-04,250.56
2012-09-05,245.75
2012-09-06,246.79
2012-09-07,254.02
2012-09-10,253.38
2012-09-11,252.73
2012-09-12,256.95
2012-09-13,256.87
2012-09-14,265.02
2012-09-17,263.97
2012-09-18,264.25
2012-09-19,264.44
2012-09-20,261.87
2012-09-21,263.41
2012-09-24,263.56
2012-09-25,262.03
2012-09-26,260.42
2012-09-27,261.62
2012-09-28,262.49
2012-10-02,262.48
2012-10-04,261.92
2012-10-05,262.07
2012-10-08,260.11
2012-10-09,259.66
2012-10-10,255.15
2012-10-11,252.84
2012-10-12,252.44
2012-10-15,251.44
2012-10-16,253.98
2012-10-17,256.06
2012-10-18,257.27
2012-10-19,254.79
2012-10-22,254.22
2012-10-23,251.86
2012-10-24,249.8
2012-10-25,251.72
2012-10-26,247.18
2012-10-29,247.66
2012-10-30,248.52
2012-10-31,250.18
2012-11-01,247.83
2012-11-02,251.04
2012-11-05,249.5
2012-11-06,252.3
2012-11-07,253.7
2012-11-08,250.13
2012-11-09,248.69
2012-11-12,248.18
2012-11-13,246.9
2012-11-14,247.8
2012-11-15,244.64
2012-11-16,243.45
2012-11-19,245.82
2012-11-20,247.72
2012-11-21,247.02
2012-11-22,249.51
2012-11-23,251.44
2012-11-26,250.73
2012-11-27,253.41
2012-11-28,251.72
2012-11-29,254.73
2012-11-30,254.25
2012-12-03,255.57
2012-12-04,254.83
2012-12-05,256.63
2012-12-06,257.27
2012-12-07,258.78
2012-12-10,259.03
2012-12-11,260.12
2012-12-12,261.67
2012-12-13,265.79
2012-12-14,264.56
2012-12-17,262.76
2012-12-18,264.23
2012-12-20,264.78
2012-12-21,261.89
2012-12-24,262.11
2012-12-26,261.97
2012-12-27,262.68
2012-12-28,263.92
2013-01-02,269.16
2013-01-03,267.52
2013-01-04,266.14
2013-01-07,265.97
2013-01-08,263.95
2013-01-09,262.9
2013-01-10,264.95
2013-01-11,263.32
2013-01-14,264.8
2013-01-15,261.43
2013-01-16,260.49
2013-01-17,260.1
2013-01-18,261.71
2013-01-21,261.3
2013-01-22,262.91
2013-01-23,261.1
2013-01-24,258.74
2013-01-25,256.06
2013-01-28,254.66
2013-01-29,257.22
2013-01-30,258.47
2013-01-31,258.07
2013-02-01,257.64
2013-02-04,256.89
2013-02-05,254.82
2013-02-06,254.31
2013-02-07,254
2013-02-08,257.09
2013-02-12,256.65
2013-02-13,260.92
2013-02-14,261.44
2013-02-15,261.61
2013-02-18,261.63
2013-02-19,262.16
2013-02-20,268.07
2013-02-21,266.85
2013-02-22,267.15
2013-02-25,266.01
2013-02-26,264.68
2013-02-27,265.04
2013-02-28,268.01
2013-03-04,266.14
2013-03-05,266.54
2013-03-06,267.25
2013-03-07,264.78
2013-03-08,264.57
2013-03-11,264.15
2013-03-12,262.43
2013-03-13,263.33
2013-03-14,263.37
2013-03-15,260.84
2013-03-18,258.3
2013-03-19,259.79
2013-03-20,257.04
2013-03-21,255.82
2013-03-22,255.33
2013-03-25,259.58
2013-03-26,260.54
2013-03-27,261.86
2013-03-28,261.86
2013-03-29,263.39
2013-04-01,262.27
2013-04-02,260.79
2013-04-03,260.36
2013-04-04,257.05
2013-04-05,252.77
2013-04-08,252.39
2013-04-09,252.53
2013-04-10,254.34
2013-04-11,256.18
2013-04-12,252
2013-04-15,251.51
2013-04-16,251.78
2013-04-17,251.51
2013-04-18,247.85
2013-04-19,248.77
2013-04-22,251.46
2013-04-23,250.01
2013-04-24,252
2013-04-25,254.49
2013-04-26,253.04
2013-04-29,252.25
2013-04-30,255.72
2013-05-02,254.92
2013-05-03,256.02
2013-05-06,255.2
2013-05-07,253.84
2013-05-08,254.02
2013-05-09,257.53
2013-05-10,252.72
2013-05-13,253.29
2013-05-14,256.29
2013-05-15,256.6
2013-05-16,258.99
2013-05-20,258.6
2013-05-21,258.18
2013-05-22,260.19
2013-05-23,256.66
2013-05-24,257.32
2013-05-27,258.19
2013-05-28,258.59
2013-05-29,260.92
2013-05-30,261.21
2013-05-31,261.47
2013-06-03,260.29
2013-06-04,260.54
2013-06-05,256.51
2013-06-07,251.2
2013-06-10,252.2
2013-06-11,250.19
2013-06-12,248.5
2013-06-13,244.49
2013-06-14,245.36
2013-06-17,244.77
2013-06-18,247.13
2013-06-19,245.44
2013-06-20,240.26
2013-06-21,236.57
2013-06-24,233.47
2013-06-25,231.75
2013-06-26,231.52
2013-06-27,238.65
2013-06-28,242.27
2013-07-01,241.05
2013-07-02,240.8
2013-07-03,236.63
2013-07-04,238.56
2013-07-05,237.28
2013-07-08,235.12
2013-07-09,236.94
2013-07-10,236.23
2013-07-11,243.88
2013-07-12,242.72
2013-07-15,243.43
2013-07-16,242.02
2013-07-17,244.82
2013-07-18,242.92
2013-07-19,242.03
2013-07-22,243.18
2013-07-23,246.63
2013-07-24,247.84
2013-07-25,247.71
2013-07-26,247.8
2013-07-29,246.53
2013-07-30,248.78
2013-07-31,247.99
2013-08-01,248.89
2013-08-02,249.33
2013-08-05,248.25
2013-08-06,246.8
2013-08-07,242.75
2013-08-08,243.39
2013-08-09,243.13
2013-08-12,243.78
2013-08-13,248.2
2013-08-14,249.82
2013-08-16,249.23
2013-08-19,248.89
2013-08-20,245.13
2013-08-21,242.49
2013-08-22,240.37
2013-08-23,243.37
2013-08-26,245.71
2013-08-27,245.71
2013-08-28,245.67
2013-08-29,248.86
2013-08-30,251.74
2013-09-02,251.13
2013-09-03,252.05
2013-09-04,252.15
2013-09-05,254.62
2013-09-06,255.25
2013-09-09,258.12
2013-09-10,261.2
2013-09-11,262.38
2013-09-12,262.32
2013-09-13,260.83
2013-09-16,263.86
2013-09-17,262.56
2013-09-23,263.02
2013-09-24,262.83
2013-09-25,261.45
2013-09-26,262.68
2013-09-27,262.94
2013-09-30,260.91
2013-10-01,261.48
2013-10-02,261.87
2013-10-04,261.78
2013-10-07,261.85
2013-10-08,263.14
2013-10-10,262.9
2013-10-11,266.35
2013-10-14,265.81
2013-10-15,269.02
2013-10-16,268.25
2013-10-17,269.59
2013-10-18,271.24
2013-10-21,271.22
2013-10-22,271.11
2013-10-23,268.03
2013-10-24,269.36
2013-10-25,267.51
2013-10-28,269.74
2013-10-29,270.28
2013-10-30,271.44
2013-10-31,266.91
2013-11-01,268.63
2013-11-04,266.59
2013-11-05,264.96
2013-11-06,264.62
2013-11-07,263.34
2013-11-08,260.53
2013-11-11,260.15
2013-11-12,262.81
2013-11-13,258.04
2013-11-14,258.44
2013-11-15,264.2
2013-11-18,265.03
2013-11-19,267.81
2013-11-20,265.62
2013-11-21,262.2
2013-11-22,263.86
2013-11-25,265.21
2013-11-26,266.26
2013-11-27,267.15
2013-11-28,269.7
2013-11-29,269.57
2013-12-02,267.58
2013-12-03,264.84
2013-12-04,261.48
2013-12-05,261.1
2013-12-06,260.71
2013-12-09,263.7
2013-12-10,262.68
2013-12-11,260.55
2013-12-12,259.05
2013-12-13,258.04
2013-12-16,257.9
2013-12-17,258.72
2013-12-18,259.98
2013-12-19,260.2
2013-12-20,261.27
2013-12-23,263.24
2013-12-24,263.58
2013-12-26,263.15
2013-12-27,263.32
2013-12-30,264.24
2014-01-02,257.64
2014-01-03,254.48
2014-01-06,255.41
2014-01-07,255.98
2014-01-08,255.76
2014-01-09,253.63
2014-01-10,252.48
2014-01-13,254.08
2014-01-14,253.97
2014-01-15,254.73
2014-01-16,255.36
2014-01-17,253.46
2014-01-20,254.81
2014-01-21,256.34
2014-01-22,257.08
2014-01-23,253.74
2014-01-24,252.89
2014-01-27,248.95
2014-01-28,249.91
2014-01-29,252.89
2014-02-03,250.01
2014-02-04,245.3
2014-02-05,246.04
2014-02-06,248.56
2014-02-07,250.51
2014-02-10,250.47
2014-02-11,251.87
2014-02-12,252.31
2014-02-13,250.97
2014-02-14,252.74
2014-02-17,253.64
2014-02-18,253.66
2014-02-19,252.92
