Date,MXKR000V Index,,,,,,
2015-07-06,406.36,,,,,,
2015-07-07,409.01,,,,,,
2015-07-08,402.21,,,,,,
2015-07-09,404.08,,,,,,
2015-07-10,401.44,,,,,,
2015-07-13,406.14,,,,,,
2015-07-14,404.88,,,,,,
2015-07-15,403.97,,,,,,
2015-07-16,406.86,,,,,,
2015-07-17,402.13,,,,,,
2015-07-20,400.13,,,,,,
2015-07-21,405.71,,,,,,
2015-07-22,403.03,,,,,,
2015-07-23,403.85,,,,,,
2015-07-24,399.13,,,,,,
2015-07-27,403.42,,,,,,
2015-07-28,403.69,,,,,,
2015-07-29,405.06,,,,,,
2015-07-30,406.38,,,,,,
2015-07-31,407.91,,,,,,
2015-08-03,402.47,,,,,,
2015-08-04,406.09,,,,,,
2015-08-05,404.57,,,,,,
2015-08-06,398.56,,,,,,
2015-08-07,398.23,,,,,,
2015-08-10,398.26,,,,,,
2015-08-11,397.03,,,,,,
2015-08-12,399.84,,,,,,
2015-08-13,395.18,,,,,,
2015-08-14,395.18,,,,,,
2015-08-17,391.96,,,,,,
2015-08-18,397.51,,,,,,
2015-08-19,399.79,,,,,,
2015-08-20,396.11,,,,,,
2015-08-21,388.3,,,,,,
2015-08-24,377.02,,,,,,
2015-08-25,379.97,,,,,,
2015-08-26,385.83,,,,,,
2015-08-27,384.97,,,,,,
2015-08-28,389.52,,,,,,
2015-08-31,391.99,,,,,,
2015-09-01,387.94,,,,,,
2015-09-02,389.56,,,,,,
2015-09-03,391.29,,,,,,
2015-09-04,389.18,,,,,,
2015-09-07,388.5,,,,,,
2015-09-08,391.28,,,,,,
2015-09-09,400.13,,,,,,
2015-09-10,403.74,,,,,,
2015-09-11,398.71,,,,,,
2015-09-14,398.88,,,,,,
2015-09-15,400.05,,,,,,
2015-09-16,410.49,,,,,,
2015-09-17,409.41,,,,,,
2015-09-18,408.82,,,,,,
2015-09-21,402.15,,,,,,
2015-09-22,407.66,,,,,,
2015-09-23,399.09,,,,,,
2015-09-24,399.03,,,,,,
2015-09-25,399.42,,,,,,
2015-09-28,399.42,,,,,,
2015-09-29,399.42,,,,,,
2015-09-30,406.69,,,,,,
2015-10-01,408.64,,,,,,
2015-10-02,404.38,,,,,,
2015-10-05,403.83,,,,,,
2015-10-06,405.11,,,,,,
2015-10-07,412.98,,,,,,
2015-10-08,417.91,,,,,,
2015-10-09,417.91,,,,,,
2015-10-12,419.82,,,,,,
2015-10-13,420.61,,,,,,
2015-10-14,419.49,,,,,,
2015-10-15,424.43,,,,,,
2015-10-16,422.82,,,,,,
2015-10-19,423.76,,,,,,
2015-10-20,425.88,,,,,,
2015-10-21,430.06,,,,,,
2015-10-22,427.86,,,,,,
2015-10-23,430.53,,,,,,
2015-10-26,432.22,,,,,,
2015-10-27,431.73,,,,,,
2015-10-28,430.49,,,,,,
2015-10-29,428.67,,,,,,
2015-10-30,435.39,,,,,,
2015-11-02,436.95,,,,,,
2015-11-03,441.44,,,,,,
2015-11-04,440.87,,,,,,
2015-11-05,439.82,,,,,,
2015-11-06,436.48,,,,,,
2015-11-09,435.89,,,,,,
2015-11-10,430.38,,,,,,
2015-11-11,430.18,,,,,,
2015-11-12,429.21,,,,,,
2015-11-13,423.69,,,,,,
2015-11-16,418.42,,,,,,
2015-11-17,421.48,,,,,,
2015-11-18,421.98,,,,,,
2015-11-19,427.85,,,,,,
2015-11-20,425.82,,,,,,
2015-11-23,424.39,,,,,,
2015-11-24,427.27,,,,,,
2015-11-25,422.59,,,,,,
2015-11-26,427,,,,,,
2015-11-27,426.14,,,,,,
2015-11-30,417.42,,,,,,
2015-12-01,426.2,,,,,,
2015-12-02,421.25,,,,,,
2015-12-03,417.93,,,,,,
2015-12-04,414.87,,,,,,
2015-12-07,412.13,,,,,,
2015-12-08,409.26,,,,,,
2015-12-09,409.45,,,,,,
2015-12-10,412.26,,,,,,
2015-12-11,410.05,,,,,,
2015-12-14,408.3,,,,,,
2015-12-15,409,,,,,,
2015-12-16,417.73,,,,,,
2015-12-17,418.34,,,,,,
2015-12-18,415.11,,,,,,
2015-12-21,416.48,,,,,,
2015-12-22,419.9,,,,,,
2015-12-23,421.4,,,,,,
2015-12-24,420.55,,,,,,
2015-12-25,420.55,,,,,,
2015-12-28,414.8,,,,,,
2015-12-29,410.88,,,,,,
2015-12-30,408.9,,,,,,
2015-12-31,408.9,,,,,,
2016-01-01,408.9,,,,,,
2016-01-04,397.37,,,,,,
2016-01-05,399.88,,,,,,
2016-01-06,395.31,,,,,,
2016-01-07,389.69,,,,,,
2016-01-08,391.85,,,,,,
2016-01-11,389.65,,,,,,
2016-01-12,389.28,,,,,,
2016-01-13,394.32,,,,,,
2016-01-14,391.57,,,,,,
2016-01-15,385.64,,,,,,
2016-01-18,385.2,,,,,,
2016-01-19,387.38,,,,,,
2016-01-20,376.42,,,,,,
2016-01-21,376.3,,,,,,
2016-01-22,384.13,,,,,,
2016-01-25,386.46,,,,,,
2016-01-26,382.2,,,,,,
2016-01-27,389.71,,,,,,
2016-01-28,393.35,,,,,,
2016-01-29,393.93,,,,,,
2016-02-01,394.86,,,,,,
2016-02-02,389.43,,,,,,
2016-02-03,384.93,,,,,,
2016-02-04,393.56,,,,,,
2016-02-05,396,,,,,,
2016-02-08,396,,,,,,
2016-02-09,396,,,,,,
2016-02-10,396,,,,,,
2016-02-11,385.25,,,,,,
2016-02-12,387.99,,,,,,
2016-02-15,395.68,,,,,,
2016-02-16,400.21,,,,,,
2016-02-17,406.23,,,,,,
2016-02-18,408.44,,,,,,
2016-02-19,409.72,,,,,,
2016-02-22,408.44,,,,,,
2016-02-23,409.78,,,,,,
2016-02-24,410.69,,,,,,
2016-02-25,410.2,,,,,,
2016-02-26,408.9,,,,,,
2016-02-29,406.92,,,,,,
2016-03-01,406.92,,,,,,
2016-03-02,414.09,,,,,,
2016-03-03,417.33,,,,,,
2016-03-04,417.79,,,,,,
2016-03-07,420.45,,,,,,
2016-03-08,418.94,,,,,,
2016-03-09,418.73,,,,,,
2016-03-10,422.44,,,,,,
2016-03-11,424.01,,,,,,
2016-03-14,424.56,,,,,,
2016-03-15,422.31,,,,,,
2016-03-16,422.14,,,,,,
2016-03-17,426.61,,,,,,
2016-03-18,428.39,,,,,,
2016-03-21,429.54,,,,,,
2016-03-22,433.28,,,,,,
2016-03-23,432.16,,,,,,
2016-03-24,429,,,,,,
2016-03-25,427.07,,,,,,
2016-03-28,427.93,,,,,,
2016-03-29,432.69,,,,,,
2016-03-30,435.16,,,,,,
2016-03-31,433.78,,,,,,
2016-04-01,425.94,,,,,,
2016-04-04,423.85,,,,,,
2016-04-05,420.29,,,,,,
2016-04-06,423.72,,,,,,
2016-04-07,424.87,,,,,,
2016-04-08,424.07,,,,,,
2016-04-11,425.57,,,,,,
2016-04-12,429.03,,,,,,
2016-04-13,429.03,,,,,,
2016-04-14,439.75,,,,,,
2016-04-15,437.45,,,,,,
2016-04-18,437.21,,,,,,
2016-04-19,436.71,,,,,,
2016-04-20,436.61,,,,,,
2016-04-21,441.86,,,,,,
2016-04-22,440.24,,,,,,
2016-04-25,438.46,,,,,,
2016-04-26,439.93,,,,,,
2016-04-27,438.25,,,,,,
2016-04-28,434.03,,,,,,
2016-04-29,431.52,,,,,,
2016-05-02,426.99,,,,,,
2016-05-03,428.11,,,,,,
2016-05-04,423.97,,,,,,
2016-05-05,423.97,,,,,,
2016-05-06,423.97,,,,,,
2016-05-09,420.2,,,,,,
2016-05-10,423.28,,,,,,
2016-05-11,423.05,,,,,,
2016-05-12,420.8,,,,,,
2016-05-13,416.85,,,,,,
2016-05-16,416.29,,,,,,
2016-05-17,416.28,,,,,,
2016-05-18,414.23,,,,,,
2016-05-19,,,,,,,
2016-05-20,412.5,,,,,,
2016-05-23,414.26,,,,,,
2016-05-24,410.58,,,,,,
2016-05-25,417.93,,,,,,
2016-05-26,418.31,,,,,,
2016-05-27,420.61,,,,,,
2016-05-30,419.51,,,,,,
2016-05-31,423.5,,,,,,
2016-06-01,422.01,,,,,,
2016-06-02,421.81,,,,,,
2016-06-03,420.99,,,,,,
2016-06-06,420.99,,,,,,
2016-06-07,427.05,,,,,,
2016-06-08,431.41,,,,,,
2016-06-09,431.18,,,,,,
2016-06-10,429.72,,,,,,
2016-06-13,420.76,,,,,,
2016-06-14,419.78,,,,,,
2016-06-15,419.26,,,,,,
2016-06-16,417,,,,,,
2016-06-17,415.84,,,,,,
2016-06-20,422.97,,,,,,
2016-06-21,421.95,,,,,,
2016-06-22,426.31,,,,,,
2016-06-23,426.15,,,,,,
2016-06-24,413.89,,,,,,
2016-06-27,414.56,,,,,,
2016-06-28,414.57,,,,,,
2016-06-29,417.63,,,,,,
2016-06-30,420.01,,,,,,
2016-07-01,423.48,,,,,,
2016-07-04,425.89,,,,,,
2016-07-05,422.66,,,,,,
2016-07-06,412.09,,,,,,
2016-07-07,416.11,,,,,,
2016-07-08,414.59,,,,,,
2016-07-11,421.26,,,,,,
2016-07-12,422.26,,,,,,
2016-07-13,428.02,,,,,,
2016-07-14,428.68,,,,,,
2016-07-15,432.2,,,,,,
2016-07-18,432.74,,,,,,
2016-07-19,431.36,,,,,,
2016-07-20,430.48,,,,,,
2016-07-21,430.41,,,,,,
2016-07-22,431.73,,,,,,
2016-07-25,436.53,,,,,,
2016-07-26,439.27,,,,,,
2016-07-27,441.2,,,,,,
2016-07-28,439.17,,,,,,
2016-07-29,438.24,,,,,,
2016-08-01,444.31,,,,,,
2016-08-02,439.31,,,,,,
2016-08-03,433.14,,,,,,
2016-08-04,434.01,,,,,,
2016-08-05,441.13,,,,,,
2016-08-08,442.68,,,,,,
2016-08-09,446.63,,,,,,
2016-08-10,443.47,,,,,,
2016-08-11,444.1,,,,,,
2016-08-12,444.44,,,,,,
2016-08-15,444.44,,,,,,
2016-08-16,444.24,,,,,,
2016-08-17,445.63,,,,,,
2016-08-18,447.75,,,,,,
2016-08-19,449.08,,,,,,
2016-08-22,447.28,,,,,,
2016-08-23,447.84,,,,,,
2016-08-24,446.53,,,,,,
2016-08-25,447.79,,,,,,
2016-08-26,445.52,,,,,,
2016-08-29,446.67,,,,,,
2016-08-30,448.21,,,,,,
2016-08-31,447.56,,,,,,
2016-09-01,447.09,,,,,,
2016-09-02,446.79,,,,,,
2016-09-05,454.08,,,,,,
2016-09-06,457.95,,,,,,
2016-09-07,457.68,,,,,,
2016-09-08,458.39,,,,,,
2016-09-09,455.03,,,,,,
2016-09-12,443.62,,,,,,
2016-09-13,444.09,,,,,,
2016-09-14,444.09,,,,,,
2016-09-15,444.09,,,,,,
2016-09-16,444.09,,,,,,
2016-09-19,447.16,,,,,,
2016-09-20,449.15,,,,,,
2016-09-21,451.4,,,,,,
2016-09-22,453.17,,,,,,
2016-09-23,454.53,,,,,,
2016-09-26,451.78,,,,,,
2016-09-27,456.15,,,,,,
2016-09-28,452.64,,,,,,
2016-09-29,456.43,,,,,,
2016-09-30,451.69,,,,,,
2016-10-03,451.69,,,,,,
2016-10-04,456.27,,,,,,
2016-10-05,456.13,,,,,,
2016-10-06,458.86,,,,,,
2016-10-07,458.09,,,,,,
2016-10-10,457.65,,,,,,
2016-10-11,453.93,,,,,,
2016-10-12,453.57,,,,,,
2016-10-13,449.91,,,,,,
2016-10-14,451.54,,,,,,
2016-10-17,454.81,,,,,,
2016-10-18,459.25,,,,,,
2016-10-19,458.34,,,,,,
2016-10-20,459.04,,,,,,
2016-10-21,458.84,,,,,,
2016-10-24,463.17,,,,,,
2016-10-25,464.32,,,,,,
2016-10-26,458.58,,,,,,
2016-10-27,459.99,,,,,,
2016-10-28,459.26,,,,,,
2016-10-31,459.07,,,,,,
2016-11-01,460.02,,,,,,
2016-11-02,455.23,,,,,,
2016-11-03,454.48,,,,,,
2016-11-04,453.46,,,,,,
2016-11-07,456.36,,,,,,
2016-11-08,457.1,,,,,,
2016-11-09,446.45,,,,,,
2016-11-10,454.29,,,,,,
2016-11-11,451.41,,,,,,
2016-11-14,448.87,,,,,,
2016-11-15,448.7,,,,,,
2016-11-16,449.62,,,,,,
2016-11-17,449.73,,,,,,
2016-11-18,449.93,,,,,,
2016-11-21,449.14,,,,,,
2016-11-22,454.06,,,,,,
2016-11-23,459.89,,,,,,
2016-11-24,458.42,,,,,,
2016-11-25,457.38,,,,,,
2016-11-28,457.25,,,,,,
2016-11-29,455.38,,,,,,
2016-11-30,457.44,,,,,,
2016-12-01,458.79,,,,,,
2016-12-02,457.75,,,,,,
2016-12-05,456.56,,,,,,
2016-12-06,463.15,,,,,,
2016-12-07,464.89,,,,,,
2016-12-08,477.25,,,,,,
2016-12-09,474.96,,,,,,
2016-12-12,474.48,,,,,,
2016-12-13,475.07,,,,,,
2016-12-14,474.85,,,,,,
2016-12-15,473.37,,,,,,
2016-12-16,474.59,,,,,,
2016-12-19,474.55,,,,,,
2016-12-20,476.19,,,,,,
2016-12-21,476.19,,,,,,
2016-12-22,475.89,,,,,,
2016-12-23,474.98,,,,,,
2016-12-26,475.98,,,,,,
2016-12-27,477.78,,,,,,
2016-12-28,470.76,,,,,,
2016-12-29,470.85,,,,,,
2016-12-30,470.85,,,,,,
2017-01-02,472.71,,,,,,
2017-01-03,477.67,,,,,,
2017-01-04,478.29,,,,,,
2017-01-05,475.36,,,,,,
2017-01-06,476.24,,,,,,
2017-01-09,476.53,,,,,,
2017-01-10,477.11,,,,,,
2017-01-11,484.96,,,,,,
2017-01-12,488.05,,,,,,
2017-01-13,484.91,,,,,,
2017-01-16,483.27,,,,,,
2017-01-17,487.09,,,,,,
2017-01-18,487.1,,,,,,
2017-01-19,487.13,,,,,,
2017-01-20,483.87,,,,,,
2017-01-23,483.24,,,,,,
2017-01-24,482.72,,,,,,
2017-01-25,483.25,,,,,,
2017-01-26,488.39,,,,,,
2017-01-27,488.39,,,,,,
2017-01-30,488.39,,,,,,
2017-01-31,480.24,,,,,,
2017-02-01,484.16,,,,,,
2017-02-02,481.91,,,,,,
2017-02-03,482.06,,,,,,
2017-02-06,482.82,,,,,,
2017-02-07,482.11,,,,,,
2017-02-08,479.97,,,,,,
2017-02-09,481.05,,,,,,
2017-02-10,485.37,,,,,,
2017-02-13,485.18,,,,,,
2017-02-14,484.47,,,,,,
2017-02-15,486.25,,,,,,
2017-02-16,486.68,,,,,,
2017-02-17,486.58,,,,,,
2017-02-20,487.53,,,,,,
2017-02-21,491.67,,,,,,
2017-02-22,492.42,,,,,,
2017-02-23,491.82,,,,,,
2017-02-24,486.96,,,,,,
2017-02-27,484.11,,,,,,
2017-02-28,487.3,,,,,,
2017-03-01,487.3,,,,,,
2017-03-02,492.59,,,,,,
2017-03-03,487.37,,,,,,
2017-03-06,486.96,,,,,,
2017-03-07,489.69,,,,,,
2017-03-08,490.7,,,,,,
2017-03-09,488.88,,,,,,
2017-03-10,489.97,,,,,,
2017-03-13,496.08,,,,,,
2017-03-14,501.43,,,,,,
2017-03-15,501.54,,,,,,
2017-03-16,506,,,,,,
2017-03-17,509.67,,,,,,
2017-03-20,508.01,,,,,,
2017-03-21,514.78,,,,,,
2017-03-22,510.58,,,,,,
2017-03-23,510.24,,,,,,
2017-03-24,508.21,,,,,,
2017-03-27,501.77,,,,,,
2017-03-28,503.64,,,,,,
2017-03-29,504.2,,,,,,
2017-03-30,504.32,,,,,,
2017-03-31,503.57,,,,,,
2017-04-03,503.45,,,,,,
2017-04-04,499.89,,,,,,
2017-04-05,501.17,,,,,,
2017-04-06,498.86,,,,,,
2017-04-07,497.1,,,,,,
2017-04-10,493.52,,,,,,
2017-04-11,490.87,,,,,,
2017-04-12,491.93,,,,,,
2017-04-13,495.28,,,,,,
2017-04-14,492.69,,,,,,
2017-04-17,495.27,,,,,,
2017-04-18,494.16,,,,,,
2017-04-19,489.7,,,,,,
2017-04-20,491.83,,,,,,
2017-04-21,495.2,,,,,,
2017-04-24,500.92,,,,,,
2017-04-25,507.87,,,,,,
2017-04-26,511.32,,,,,,
2017-04-27,511.85,,,,,,
2017-04-28,508.69,,,,,,
2017-05-01,508.69,,,,,,
2017-05-02,515.85,,,,,,
2017-05-03,515.85,,,,,,
2017-05-04,517.7,,,,,,
2017-05-05,517.7,,,,,,
2017-05-08,530.24,,,,,,
2017-05-09,530.24,,,,,,
2017-05-10,525.49,,,,,,
2017-05-11,530.72,,,,,,
2017-05-12,529.15,,,,,,
2017-05-15,530.25,,,,,,
2017-05-16,532.9,,,,,,
2017-05-17,532.05,,,,,,
2017-05-18,531.65,,,,,,
2017-05-19,532.72,,,,,,
2017-05-22,537.51,,,,,,
2017-05-23,540.95,,,,,,
2017-05-24,539.16,,,,,,
2017-05-25,545.93,,,,,,
2017-05-26,547.96,,,,,,
2017-05-29,546.36,,,,,,
2017-05-30,543.55,,,,,,
2017-05-31,543.27,,,,,,
2017-06-01,542.82,,,,,,
2017-06-02,547.85,,,,,,
2017-06-05,546.76,,,,,,
2017-06-06,546.76,,,,,,
2017-06-07,543.61,,,,,,
2017-06-08,544.83,,,,,,
2017-06-09,549.78,,,,,,
2017-06-12,548.35,,,,,,
2017-06-13,551.12,,,,,,
2017-06-14,552.54,,,,,,
2017-06-15,547.22,,,,,,
2017-06-16,548.64,,,,,,
2017-06-19,549.74,,,,,,
2017-06-20,550.57,,,,,,
2017-06-21,544.12,,,,,,
2017-06-22,547.86,,,,,,
2017-06-23,549.13,,,,,,
2017-06-26,549.65,,,,,,
2017-06-27,548.6,,,,,,
2017-06-28,550.45,,,,,,
2017-06-29,554.63,,,,,,
2017-06-30,553.5,,,,,,
2017-07-03,557.82,,,,,,
2017-07-04,553,,,,,,
2017-07-05,553.34,,,,,,
2017-07-06,553.43,,,,,,
2017-07-07,551.04,,,,,,
2017-07-10,553.47,,,,,,
2017-07-11,558.24,,,,,,
2017-07-12,558.25,,,,,,
2017-07-13,562.32,,,,,,
2017-07-14,566.74,,,,,,
2017-07-17,568.11,,,,,,
2017-07-18,567.93,,,,,,
2017-07-19,568.25,,,,,,
2017-07-20,571.88,,,,,,
2017-07-21,576.1,,,,,,
2017-07-24,574.95,,,,,,
2017-07-25,573.07,,,,,,
2017-07-26,576.55,,,,,,
2017-07-27,576.73,,,,,,
2017-07-28,569.54,,,,,,
2017-07-31,569.06,,,,,,
2017-08-01,574.12,,,,,,
2017-08-02,572.93,,,,,,
2017-08-03,565.48,,,,,,
2017-08-04,570.53,,,,,,
2017-08-07,571.47,,,,,,
2017-08-08,567.83,,,,,,
2017-08-09,563.51,,,,,,
2017-08-10,561.12,,,,,,
2017-08-11,550.12,,,,,,
2017-08-14,554.06,,,,,,
2017-08-15,554.06,,,,,,
2017-08-16,555.19,,,,,,
2017-08-17,559.45,,,,,,
2017-08-18,557.48,,,,,,
2017-08-21,558.3,,,,,,
2017-08-22,559.93,,,,,,
2017-08-23,559.55,,,,,,
2017-08-24,559.29,,,,,,
2017-08-25,562.31,,,,,,
2017-08-28,559.61,,,,,,
2017-08-29,558.14,,,,,,
2017-08-30,559.46,,,,,,
2017-08-31,555.23,,,,,,
2017-09-01,554.01,,,,,,
2017-09-04,547.83,,,,,,
2017-09-05,542.99,,,,,,
2017-09-06,538.05,,,,,,
2017-09-07,545.02,,,,,,
2017-09-08,544.35,,,,,,
2017-09-11,547.82,,,,,,
2017-09-12,548.71,,,,,,
2017-09-13,546.59,,,,,,
2017-09-14,548.67,,,,,,
2017-09-15,550.5,,,,,,
2017-09-18,557.52,,,,,,
2017-09-19,558.29,,,,,,
2017-09-20,557.84,,,,,,
2017-09-21,557.23,,,,,,
2017-09-22,555.93,,,,,,
2017-09-25,553.17,,,,,,
2017-09-26,553.39,,,,,,
2017-09-27,551.1,,,,,,
2017-09-28,552.64,,,,,,
2017-09-29,557.28,,,,,,
2017-10-02,557.28,,,,,,
2017-10-03,557.28,,,,,,
2017-10-04,557.28,,,,,,
2017-10-05,557.28,,,,,,
2017-10-06,557.28,,,,,,
2017-10-09,557.28,,,,,,
2017-10-10,565.74,,,,,,
2017-10-11,570.78,,,,,,
2017-10-12,573.56,,,,,,
2017-10-13,573.08,,,,,,
2017-10-16,573.84,,,,,,
2017-10-17,572.11,,,,,,
2017-10-18,572.88,,,,,,
2017-10-19,573.12,,,,,,
2017-10-20,576.69,,,,,,
2017-10-23,574.72,,,,,,
2017-10-24,574.91,,,,,,
2017-10-25,576.13,,,,,,
2017-10-26,573.92,,,,,,
2017-10-27,578.34,,,,,,
2017-10-30,578.35,,,,,,
2017-10-31,582.67,,,,,,
2017-11-01,589.62,,,,,,
2017-11-02,588.7,,,,,,
2017-11-03,591.06,,,,,,
2017-11-06,586.19,,,,,,
2017-11-07,585.52,,,,,,
2017-11-08,584.68,,,,,,
2017-11-09,585.02,,,,,,
2017-11-10,582.61,,,,,,
2017-11-13,579.49,,,,,,
2017-11-14,577.32,,,,,,
2017-11-15,573.36,,,,,,
2017-11-16,577.4,,,,,,
2017-11-17,575.56,,,,,,
2017-11-20,573.44,,,,,,
2017-11-21,571.85,,,,,,
2017-11-22,576.05,,,,,,
2017-11-23,575.83,,,,,,
2017-11-24,577.65,,,,,,
2017-11-27,570.62,,,,,,
2017-11-28,573.54,,,,,,
2017-11-29,574.88,,,,,,
2017-11-30,573.42,,,,,,
2017-12-01,566.59,,,,,,
2017-12-04,573.32,,,,,,
2017-12-05,575.41,,,,,,
2017-12-06,568.4,,,,,,
2017-12-07,566.28,,,,,,
2017-12-08,566.82,,,,,,
2017-12-11,565.05,,,,,,
2017-12-12,563.19,,,,,,
2017-12-13,569.13,,,,,,
2017-12-14,567.71,,,,,,
2017-12-15,572.35,,,,,,
2017-12-18,572.07,,,,,,
2017-12-19,572.48,,,,,,
2017-12-20,572.74,,,,,,
2017-12-21,565.15,,,,,,
2017-12-22,567.51,,,,,,
2017-12-25,567.51,,,,,,
2017-12-26,566.99,,,,,,
2017-12-27,563.86,,,,,,
2017-12-28,570.14,,,,,,
2017-12-29,570.14,,,,,,
2018-01-01,570.14,,,,,,
2018-01-02,569.53,,,,,,
2018-01-03,572.25,,,,,,
2018-01-04,567.97,,,,,,
2018-01-05,574.23,,,,,,
2018-01-08,580.79,,,,,,
2018-01-09,580.71,,,,,,
2018-01-10,577.95,,,,,,
2018-01-11,575.69,,,,,,
2018-01-12,578.52,,,,,,
2018-01-15,579.43,,,,,,
2018-01-16,582.18,,,,,,
2018-01-17,582.33,,,,,,
2018-01-18,579.63,,,,,,
2018-01-19,584.94,,,,,,
2018-01-22,580.16,,,,,,
2018-01-23,588.79,,,,,,
2018-01-24,588.36,,,,,,
2018-01-25,590.75,,,,,,
2018-01-26,588.8,,,,,,
2018-01-29,594.71,,,,,,
2018-01-30,588.19,,,,,,
2018-01-31,589.66,,,,,,
2018-02-01,589.33,,,,,,
2018-02-02,581.25,,,,,,
2018-02-05,578.22,,,,,,
2018-02-06,567.27,,,,,,
2018-02-07,554.81,,,,,,
2018-02-08,554.74,,,,,,
2018-02-09,542.32,,,,,,
2018-02-12,549.78,,,,,,
2018-02-13,550.83,,,,,,
2018-02-14,556.17,,,,,,
2018-02-15,556.17,,,,,,
2018-02-16,556.17,,,,,,
2018-02-19,562.29,,,,,,
2018-02-20,556.7,,,,,,
2018-02-21,558.69,,,,,,
2018-02-22,554.35,,,,,,
2018-02-23,562.34,,,,,,
2018-02-26,564.65,,,,,,
2018-02-27,563.2,,,,,,
2018-02-28,558.61,,,,,,
2018-03-01,558.61,,,,,,
2018-03-02,549.05,,,,,,
2018-03-05,541.34,,,,,,
2018-03-06,547.79,,,,,,
2018-03-07,546.43,,,,,,
2018-03-08,552.02,,,,,,
2018-03-09,557.13,,,,,,
2018-03-12,563.99,,,,,,
2018-03-13,563.38,,,,,,
2018-03-14,561.64,,,,,,
2018-03-15,561.41,,,,,,
2018-03-16,562.7,,,,,,
2018-03-19,558.14,,,,,,
2018-03-20,560.62,,,,,,
2018-03-21,562.05,,,,,,
2018-03-22,565.36,,,,,,
2018-03-23,548.17,,,,,,
2018-03-26,550.21,,,,,,
2018-03-27,555.17,,,,,,
2018-03-28,548.62,,,,,,
2018-03-29,548.73,,,,,,
2018-03-30,547.2,,,,,,
2018-04-02,546.36,,,,,,
2018-04-03,543.63,,,,,,
2018-04-04,539.12,,,,,,
2018-04-05,545.17,,,,,,
2018-04-06,544.04,,,,,,
2018-04-09,543.88,,,,,,
2018-04-10,545.68,,,,,,
2018-04-11,543.48,,,,,,
2018-04-12,544.46,,,,,,
2018-04-13,546.87,,,,,,
2018-04-16,546.86,,,,,,
2018-04-17,547.84,,,,,,
2018-04-18,556.31,,,,,,
2018-04-19,560.01,,,,,,
2018-04-20,557.6,,,,,,
2018-04-23,561.45,,,,,,
2018-04-24,560.93,,,,,,
2018-04-25,557.28,,,,,,
2018-04-26,560.31,,,,,,
2018-04-27,562.54,,,,,,
2018-04-30,571.83,,,,,,
2018-05-01,571.83,,,,,,
2018-05-02,570.5,,,,,,
2018-05-03,567.42,,,,,,
2018-05-04,560.77,,,,,,
2018-05-07,560.77,,,,,,
2018-05-08,558.9,,,,,,
2018-05-09,553.19,,,,,,
2018-05-10,558.53,,,,,,
2018-05-11,560.74,,,,,,
2018-05-14,562.74,,,,,,
2018-05-15,555.78,,,,,,
2018-05-16,556.05,,,,,,
2018-05-17,553.43,,,,,,
2018-05-18,554.55,,,,,,
2018-05-21,555.52,,,,,,
2018-05-22,555.52,,,,,,
2018-05-23,555.15,,,,,,
2018-05-24,551.16,,,,,,
2018-05-25,548.58,,,,,,
2018-05-28,552,,,,,,
2018-05-29,546.52,,,,,,
2018-05-30,531.91,,,,,,
2018-05-31,534.23,,,,,,
2018-06-01,537.78,,,,,,
2018-06-04,545.34,,,,,,
2018-06-05,546.48,,,,,,
2018-06-06,546.48,,,,,,
2018-06-07,550.82,,,,,,
2018-06-08,546.41,,,,,,
2018-06-11,550.04,,,,,,
2018-06-12,548.83,,,,,,
2018-06-13,548.83,,,,,,
2018-06-14,538.65,,,,,,
2018-06-15,532.16,,,,,,
2018-06-18,528.7,,,,,,
2018-06-19,521.23,,,,,,
2018-06-20,522.26,,,,,,
2018-06-21,514.51,,,,,,
2018-06-22,518.98,,,,,,
2018-06-25,521.28,,,,,,
2018-06-26,520.36,,,,,,
2018-06-27,516.83,,,,,,
2018-06-28,507.81,,,,,,
2018-06-29,511.3,,,,,,
2018-07-02,499.45,,,,,,
2018-07-03,498.67,,,,,,
2018-07-04,496.36,,,,,,
2018-07-05,497.55,,,,,,
2018-07-06,501.79,,,,,,
2018-07-09,504.51,,,,,,
2018-07-10,506.18,,,,,,
2018-07-11,503.17,,,,,,
2018-07-12,501.23,,,,,,
2018-07-13,509.07,,,,,,
2018-07-16,508.45,,,,,,
2018-07-17,509.21,,,,,,
2018-07-18,508.11,,,,,,
2018-07-19,506.56,,,,,,
2018-07-20,509.85,,,,,,
2018-07-23,510.32,,,,,,
2018-07-24,510.55,,,,,,
2018-07-25,511.67,,,,,,
2018-07-26,513.63,,,,,,
2018-07-27,514.58,,,,,,
2018-07-30,516.69,,,,,,
2018-07-31,516.01,,,,,,
2018-08-01,516.56,,,,,,
2018-08-02,505.94,,,,,,
2018-08-03,508.37,,,,,,
2018-08-06,511.78,,,,,,
2018-08-07,513.85,,,,,,
2018-08-08,515.34,,,,,,
2018-08-09,514.84,,,,,,
2018-08-10,510.73,,,,,,
2018-08-13,504.71,,,,,,
2018-08-14,506.32,,,,,,
2018-08-15,506.32,,,,,,
2018-08-16,501.93,,,,,,
2018-08-17,502.81,,,,,,
2018-08-20,505.05,,,,,,
2018-08-21,507.99,,,,,,
2018-08-22,508.96,,,,,,
2018-08-23,507.73,,,,,,
2018-08-24,509.1,,,,,,
2018-08-27,510.44,,,,,,
2018-08-28,514.02,,,,,,
2018-08-29,514.05,,,,,,
