Date,LUATTRUU Index
2020-07-14,2589.15
2020-07-15,2585.68
2020-07-16,2589.68
2020-07-17,2586.18
2020-07-20,2587.71
2020-07-21,2589.26
2020-07-22,2591.78
2020-07-23,2596.2
2020-07-24,2596.69
2020-07-27,2594.49
2020-07-28,2599.49
2020-07-29,2598.21
2020-07-30,2605.11
2020-07-31,2605.74
2020-08-03,2600.39
2020-08-04,2608.62
2020-08-05,2604.23
2020-08-06,2606.4
2020-08-07,2601.81
2020-08-10,2599.57
2020-08-11,2584.64
2020-08-12,2582.43
2020-08-13,2574.91
2020-08-14,2575.13
2020-08-17,2578.15
2020-08-18,2581.3
2020-08-19,2579.55
2020-08-20,2584.78
2020-08-21,2586.61
2020-08-24,2586.67
2020-08-25,2581.33
2020-08-26,2579.18
2020-08-27,2568.06
2020-08-28,2569.83
2020-08-31,2577.2
2020-09-01,2581.16
2020-09-02,2586.42
2020-09-03,2591.55
2020-09-04,2572.81
2020-09-08,2580.55
2020-09-09,2576.38
2020-09-10,2580.31
2020-09-11,2583.07
2020-09-14,2583.81
2020-09-15,2581.65
2020-09-16,2579.59
2020-09-17,2581.85
2020-09-18,2578.68
2020-09-21,2582.37
2020-09-22,2584
2020-09-23,2582.39
2020-09-24,2585.19
2020-09-25,2585.3
2020-09-28,2583.82
2020-09-29,2586.76
2020-09-30,2580.77
2020-10-01,2580.54
2020-10-02,2577.03
2020-10-05,2565.43
2020-10-06,2569.11
2020-10-07,2562
2020-10-08,2565.7
2020-10-09,2564.14
2020-10-13,2573.1
2020-10-14,2574.5
2020-10-15,2573.11
2020-10-16,2570.56
2020-10-19,2568.16
2020-10-20,2561.53
2020-10-21,2558.66
2020-10-22,2554.05
2020-10-23,2555.36
2020-10-26,2562.43
2020-10-27,2566.13
2020-10-28,2566.06
2020-10-29,2558.57
2020-10-30,2556.44
2020-11-02,2558.43
2020-11-03,2553.69
2020-11-04,2570.36
2020-11-05,2569.85
2020-11-06,2562.4
2020-11-09,2541.03
2020-11-10,2539.34
2020-11-12,2554.99
2020-11-13,2554.59
2020-11-16,2553.36
2020-11-17,2558.14
2020-11-18,2557.47
2020-11-19,2562.75
2020-11-20,2567.85
2020-11-23,2563.95
2020-11-24,2559.27
2020-11-25,2558.52
2020-11-27,2564.45
2020-11-30,2565.34
2020-12-01,2550.25
2020-12-02,2547.17
2020-12-03,2552.66
2020-12-04,2544.76
2020-12-07,2551.69
2020-12-08,2554.9
2020-12-09,2550.78
2020-12-10,2557.8
2020-12-11,2560.29
2020-12-14,2560.56
2020-12-15,2555.66
2020-12-16,2555.78
2020-12-17,2554.17
2020-12-18,2551.4
2020-12-21,2553.24
2020-12-22,2557.71
2020-12-23,2551.84
2020-12-24,2555.72
2020-12-28,2555.88
2020-12-29,2555.4
2020-12-30,2556.95
2020-12-31,2559.4
2021-01-04,2559.08
2021-01-05,2552.32
2021-01-06,2536.68
2021-01-07,2532.91
2021-01-08,2529.23
2021-01-11,2526.51
2021-01-12,2525.64
2021-01-13,2533.96
2021-01-14,2527.98
2021-01-15,2531.73
2021-01-19,2534.33
2021-01-20,2534.87
2021-01-21,2531.2
2021-01-22,2533.26
2021-01-25,2541.46
2021-01-26,2540.66
2021-01-27,2542.74
2021-01-28,2538.29
2021-01-29,2534.92
2021-02-01,2536.34
2021-02-02,2531.47
2021-02-03,2525.55
2021-02-04,2524.24
2021-02-05,2518.95
2021-02-08,2520.9
2021-02-09,2521.58
2021-02-10,2526.54
2021-02-11,2523.55
2021-02-12,2515.17
2021-02-16,2503.25
2021-02-17,2506.54
2021-02-18,2505.19
2021-02-19,2496.38
2021-02-22,2491.88
2021-02-23,2491.38
2021-02-24,2486.97
2021-02-25,2465.7
2021-02-26,2488.92
2021-03-01,2482.33
2021-03-02,2484.51
2021-03-03,2475.24
2021-03-04,2468.8
2021-03-05,2468.2
2021-03-08,2461.1
2021-03-09,2470
2021-03-10,2472.85
2021-03-11,2470.33
2021-03-12,2455.58
2021-03-15,2459.04
2021-03-16,2457.88
2021-03-17,2455.26
2021-03-18,2446.54
2021-03-19,2448.3
2021-03-22,2455.23
2021-03-23,2462.65
2021-03-24,2465.78
2021-03-25,2462.33
2021-03-26,2458.03
2021-03-29,2452.46
2021-03-30,2453.74
2021-03-31,2450.55
2021-04-01,2458.93
2021-04-02,2451.97
2021-04-05,2455.05
2021-04-06,2462.27
2021-04-07,2459.33
2021-04-08,2465.26
2021-04-09,2461.64
2021-04-12,2460.58
2021-04-13,2466.82
2021-04-14,2464.6
2021-04-15,2475.87
2021-04-16,2470.67
2021-04-19,2469.5
2021-04-20,2474.11
2021-04-21,2475.2
2021-04-22,2477.17
2021-04-23,2474.93
2021-04-26,2473.71
2021-04-27,2467.26
2021-04-28,2469.2
2021-04-29,2466.94
2021-04-30,2468.93
2021-05-03,2470.58
2021-05-04,2474.02
2021-05-05,2476.27
2021-05-06,2477.09
2021-05-07,2476.3
2021-05-10,2470.89
2021-05-11,2467.2
2021-05-12,2458.56
2021-05-13,2461.55
2021-05-14,2466.48
2021-05-17,2464.88
2021-05-18,2464.48
2021-05-19,2460.75
2021-05-20,2467.51
2021-05-21,2468.51
2021-05-24,2471.29
2021-05-25,2478.54
2021-05-26,2477.01
2021-05-27,2474.02
2021-05-28,2477.44
2021-05-31,2477.44
2021-06-01,2473.14
2021-06-02,2474.82
2021-06-03,2470.61
2021-06-04,2480.71
2021-06-07,2478.94
2021-06-08,2483.91
2021-06-09,2489.89
2021-06-10,2495.03
2021-06-11,2492.58
2021-06-14,2486.55
2021-06-15,2486.16
2021-06-16,2478.4
2021-06-17,2486.65
2021-06-18,2496.48
2021-06-21,2487.96
2021-06-22,2490.92
2021-06-23,2487.77
2021-06-24,2488.25
2021-06-25,2482.22
2021-06-28,2489.22
2021-06-29,2490.43
2021-06-30,2493.36
2021-07-01,2492.5
2021-07-02,2497.55
2021-07-06,2508.31
2021-07-07,2514.41
2021-07-08,2519.19
2021-07-09,2508.59
2021-07-12,2507.34
2021-07-13,2500.5
2021-07-14,2509.77
2021-07-15,2517.07
2021-07-16,2515.75
2021-07-19,2532.8
2021-07-20,2528.61
2021-07-21,2518.25
2021-07-22,2524.7
2021-07-23,2520.59
2021-07-26,2518.96
2021-07-27,2526.62
2021-07-28,2527.32
2021-07-29,2522.42
2021-07-30,2527.29
2021-08-02,2535.09
2021-08-03,2535.74
2021-08-04,2535.79
2021-08-05,2529.62
2021-08-06,2517.2
2021-08-09,2513.89
2021-08-10,2509.85
2021-08-11,2510.81
2021-08-12,2509.11
2021-08-13,2519.82
2021-08-16,2523.41
2021-08-17,2522.66
2021-08-18,2523.5
2021-08-19,2528.19
2021-08-20,2527.34
2021-08-23,2527.86
2021-08-24,2522.36
2021-08-25,2515.72
2021-08-26,2517.19
2021-08-27,2522.88
2021-08-30,2526.54
2021-08-31,2522.86
2021-09-01,2523.24
2021-09-02,2525.88
2021-09-03,2520.18
2021-09-07,2513.84
2021-09-08,2518.32
2021-09-09,2525.99
